work_id,author_hash,category
8792437,188f606d34985df0ba19a985f90104cb,328
12642705,e45688a6ad1686224582539c724dca36,1432
270075,5244ded9cc9aa10e4ef0342335ef5ebf,1746
10783881,ebc3fb5d1b1f36f946e5cb1e128166f3,1074
9077509,e10ed44094d11545ebf5ce2447800299,1
1091046,e03d59e479643e5d4f4ffd9e80a6dc20,170
2396438,fc2282541e813df74f76177fc2eb8801,1770
10615,bcae5a502b452e7203c0825b7eb68015,201
6796741,4ffffda514fd51b80f6db4f92c74d472,209
10058915,14a6c1f253f213b027f9f5487dc68982,14
167331,c6c0e61b7c74639cdf0de9fb9d424936,170
799731,d99d390ecb48542037c00b9add9ff700,245
4479050,022a985992ee6fcb4f557574e57fc1be,565
10668957,b54ac8beeaec5bfad7245d883c1ee031,505
1887636,e45688a6ad1686224582539c724dca36,425
1891842,e45688a6ad1686224582539c724dca36,1229
274386,7711886f7b68fb644adb78508e72574f,65
183515,da88a736af0fc595784937ca31d62503,315
7667698,359737e6bbd34d876a5a5cd639c13ec0,1141
17622,b008971c2da1c3670951a43367504c2d,1
1808176,e45688a6ad1686224582539c724dca36,1661
10399134,bd07f838a3c95c82ba8af0be7f06c2a8,1300
675164,ea567a6c92b7c208b94f7a38983727c0,351
10808745,ebc3fb5d1b1f36f946e5cb1e128166f3,523
1070726,08da7eb06550a99f0f84a817e47782a0,1747
1569686,957bc7b97e5ed014b67056edee736053,1797
1193730,3c86efd1c9daad748a0cf0ba3ac18b23,209
14353695,1295298137e6ab1df2677fb124db8b6a,1532
4399607,5093987ecf24a5fed1d57741c40eb0f9,1508
1083442,ea567a6c92b7c208b94f7a38983727c0,351
1939941,dc018bdd522915e6445fb77585fc457f,1431
427129,d9b7418710c4ec029e1146231417ef20,1532
1096650,157bcbce4d29d15b1a229525f6faeb18,222
4640469,e660250199b3dbdd003ed662991b0294,351
12411939,4915b5bc2a3eff58e0ba6372af6351ee,918
659634,18702759f46044cd8cb05a1cda9dc6d9,1427
273288,1ce8f5552f7b6157f13be46cf0771186,328
12883551,e45688a6ad1686224582539c724dca36,957
11627691,bab60ce70183a43588fa468f78028d58,957
1809385,e45688a6ad1686224582539c724dca36,1446
283709,383c807b089db0e929c3726e7fa7d7c7,1647
9106921,6dcc57d28ce71d9a7e05e8fab0024c7c,351
7189967,19fe2df308b385718bbffd43c609d3b3,1063
12420636,4915b5bc2a3eff58e0ba6372af6351ee,369
1969464,e45688a6ad1686224582539c724dca36,425
5180873,f3f8ebcc933722a8a96a54fc63c127b3,509
14606022,05341956d6bc37026bec98416c8e2f7d,1291
8437765,55ff5b2a27710e506447182126465104,315
27320,792097e5fbedcb3e916ccfc9f73563d4,569
11411610,3daa1abc75d894ee7c34a6b73c38ecb0,970
1957425,e45688a6ad1686224582539c724dca36,215
256204,78d3ca1f428c86054b7b26525b3e7f5c,351
109677,347061aedd7bbb738877f3689d7278d5,351
118454,99da9312a9e4f55ca00bdc77d2a3589e,1400
11901513,761c32bfbd2e38cedb8396a5b99656f0,315
1094732,2167749c2659a42b4933309413534d30,1
14390127,1d81336da8427f2821502ebca55a28af,868
8135804,a08491b1115a234268fddf034d0b4e11,56
1001581,ae3c1cd30e19b04e834e172137888876,1
12263073,740a6739306896bc2f2b86ba7474a83b,291
7333618,300e64dcc49c2970f04abe19284540ba,87
378095,b04b11996862cdc7a42c4e6e68a76187,509
12420270,4915b5bc2a3eff58e0ba6372af6351ee,901
11415222,a8fbb29c4974d190a16fff32e7655df9,1532
2328014,ccb013d24d04d34332e6cd66a8a0bea4,957
547942,293d48819693a4e1d8998d06618e7f55,509
10789218,ebc3fb5d1b1f36f946e5cb1e128166f3,1
60382,6fdd4ad08e10c9fec9c357c0b3cc52d2,892
10811415,ebc3fb5d1b1f36f946e5cb1e128166f3,1091
7898158,d4eff59b08b3bf2288e33aefb6c6f2df,156
713327,55e168dea1a8d8f93adbd4e05279e7f3,133
733801,192051bd7add18e68470ad08840f0fd1,211
1636133,c7e0a5713037b61797f658fd6a286a8d,970
136777,7711886f7b68fb644adb78508e72574f,315
483277,79a14f676889b9feeaa52789bd4a75f2,351
8680918,c70f8b81f881fa8bcb7aade58f3c1779,1
596030,8b71d1f5951ea9fb6c482ef694ec2827,751
11376633,cc27e791acce6e94c8fd635348746bf9,288
4933948,bc7735cb6ee167a3133799d8e4709a12,1
9350243,0b1f9ad7b54fb36404825eb0ab6b8fd7,845
10800852,bd07f838a3c95c82ba8af0be7f06c2a8,1300
7933858,fdba112b8ccde367d9e64deab15a5886,1
8035426,4bbf13036799e264c6b5c7f98ca8a701,28
7869958,f12bddcd9fe25d9e343b10af55541d1f,161
1880388,15a3a0330eaa5cd70dad30ba8abec796,1091
2861222,40a87966c3eecb1414a2157cb624229c,208
155795,97a1ddd0cc7445e5bd57e1d73a76c026,53
10787136,ebc3fb5d1b1f36f946e5cb1e128166f3,351
159548,aac6c3c825a845ea10f26f418ac89713,1
10810941,ebc3fb5d1b1f36f946e5cb1e128166f3,92
5205806,eca9b982c2f3a322b561c9c84267c0c1,989
12317469,fca2e69338db6642ff6445efb0af0929,170
945317,6dc59b243a9ee8ff2b9a745190d0ce13,478
2621102,ea7a808e7eccd41465a6b3da691d8706,1532
4430711,b2603bf312d4f326a48b081f60bb9adf,408
10160627,14a6c1f253f213b027f9f5487dc68982,523
638955,c9d5279a4d33fe23c1eba06cf605e6b8,781
10813929,ebc3fb5d1b1f36f946e5cb1e128166f3,1448
2066574,78b11cedfc3e479717ba94b4ad6d6a7e,1494
12033495,bf85582e4a2bf1764503000fede2f471,1784
11492895,f31c77fd82218f02700720a54518f189,957
13225926,fdba112b8ccde367d9e64deab15a5886,1461
12408909,4915b5bc2a3eff58e0ba6372af6351ee,380
13087539,57a0dc68b04f8722832f1d54b92e166d,1532
11913432,93f6e901a3dfe049018a0abc0b27a845,1487
75181,6762177ffd8873d1d5c1da7182f947b3,305
8177788,e2ae2173ecdf8585ebed118ce0dca75c,1091
10959216,11a4c46c9ed74a56b69c8663095cc834,317
823148,732742551cac5cb8c4923092a4137431,483
10163108,14a6c1f253f213b027f9f5487dc68982,1320
279718,2ee59cf3d8aed12776d2abae42f0e177,288
125000,ae3c1cd30e19b04e834e172137888876,351
9890411,14a6c1f253f213b027f9f5487dc68982,725
126305,ae3c1cd30e19b04e834e172137888876,1
13575765,6f9d7ec3a06557458b943f9cb8eb91de,74
157414,184dc645b9f802ce130e61b714f5af6b,258
1836928,fdba112b8ccde367d9e64deab15a5886,1
14433372,4b2075286de8d3a7f81391ddb20cf8f4,209
6568390,624c4135db5ce1ac26ff11cdf9d270df,454
9897107,14a6c1f253f213b027f9f5487dc68982,1532
1899576,e45688a6ad1686224582539c724dca36,134
14028576,279ef4cdb4d18e51e78d5a886fd8b95c,1532
105325,533845f66cda03d58c84d9518bc0e9d6,1674
13306008,c33bd36a125d3c8af4338442d58af6e9,311
12330,c0b9ed9b42415f8dbaa1de693588949d,351
230562,acfac13967c147f14615f375883d8c5d,1702
9405035,5b0e61963e1c2cf09188bd5a8d5f9381,65
6343000,ea3c5e07bb5efae9033afdd7e20792f4,970
13683714,383c807b089db0e929c3726e7fa7d7c7,291
607177,40c8073ea878d8f0500021fa159d2193,848
9529172,3759b6e7b709254fc33b3ce8348a640c,509
488487,282e049c181e73b72b5c150975673952,170
8034847,4bbf13036799e264c6b5c7f98ca8a701,1231
11466087,fbb5dd1642114ac3323817ade7f0fa49,578
10161380,14a6c1f253f213b027f9f5487dc68982,278
4690904,e96c7299e54fd1c448af26ac2eafe013,87
5420279,7e045551834ea255ee5d76665f632fa6,170
4982062,a520e076e40f9971fad9d972864e79a8,1427
386921,f40a8edb1b03b6f23a2e495b15f2fe4d,1600
5931673,538f8fb0d71ab5546cf02533aff37bad,664
218544,04f8230fad3b8cf22d98897afbf47cc8,1006
955162,66de1d1416f2a3225dd687957d6b4db5,970
2344955,996c72fb33be0d997eb51dfcff54954d,328
11712969,9f4781e506952ad756012ec10298cea7,922
2380157,e45688a6ad1686224582539c724dca36,372
9368726,c2c1ca2dc2ad1f21e854c01becc95bdf,667
74746,818515c085c6a17cce512a4abc2b5811,1532
3634659,6558af393da999146baaa575a594eec4,1223
10966773,b20effbd46612b7100a69bc3b17d3755,343
8205973,7abe2bdd5d53ab93ab67dfd08f070031,1
8279240,b4270d4301e9cf6d9071f7145c69e19a,305
10060859,ad5160f89983e440b71798d8a2d82569,770
10770312,831fd875fd49d75b87c1edbe52e5859c,1528
9618113,c33bd36a125d3c8af4338442d58af6e9,500
6798514,ce1b7ef93f3cf1347e74c4f87c4592a1,328
324437,e93dbbb4655bffe971477c459d325f8d,1
11305896,d55e589cbab9385487c031d7e6b84256,721
111265,03b8329bda582e068b951613bbc070a0,1091
2311370,7d0bd6a4f1075c85a0b9c88b2099a916,328
4361330,91430a90c531fc3d21cda425d748a638,315
571242,6137ffc4892841e58eaa86bbdd7dc68a,1
4406288,099263e86c8a2a756054f5deac5e033a,629
131674,cc02b92579dfaf3e49dc33968cd9642c,1653
10785801,ebc3fb5d1b1f36f946e5cb1e128166f3,170
9404507,0b6f5dd73d340aec9141d6750fdd5173,315
119107,87dc84d8d3f04ced677b785de3aa0747,289
1472188,6137ffc4892841e58eaa86bbdd7dc68a,1
190556,6b40f96f2e988c4713db0dee3718eccc,1016
376913,e25ae0f467f6d55a768c632fa0234ca6,519
1190412,6178bb5eaad4ee0585e84cbb6aceb8d5,93
8786659,cad441c945b0fb1abdc71dba61b4cda5,208
10829,7a025e77d20749d79936b09c81b79743,1361
13472379,e2050633b44341954e4aa7390005a1b0,353
11320443,cc27e791acce6e94c8fd635348746bf9,1
956758,08ac3bdca7033ede0c0288381053ff6e,1398
399353,8cbeb7586e046a821e1b9281f6f1e976,1510
875806,a4a5513c6c8da3646e71228352ff8b58,87
4655556,a9f1a2a312aaf9fa2feff6b5e602120d,1
8206268,7abe2bdd5d53ab93ab67dfd08f070031,500
282395,b0b1207640d5d0f5b693e3f5da1ba00f,1091
449624,35cd0c94fa37296107f6fab84d7319f1,857
441708,ca0fbd4db48cab6db7565a7e83757c86,1371
386810,f40a8edb1b03b6f23a2e495b15f2fe4d,27
409285,f4a36994ed1e003ec67444b9373e962c,1818
13565988,cf2e215cda21df83971c31fc39829d39,286
556186,6137ffc4892841e58eaa86bbdd7dc68a,1
8612224,bdda1459031dc5d3a5100ce3cc9cbd94,1532
1046348,9aa408bc642bac1aabfd70efcc386a31,1
1821946,9a71768c97418c35aac442bcd9ab1078,345
514534,1dab9a9061b319ddcdd398d1e63064f7,37
11253159,698876affbdd07b96b93f06412f3bcd5,130
2010318,dc018bdd522915e6445fb77585fc457f,314
4950934,b9647f1bd77d7821c646e74b9e2c3896,351
12411714,4915b5bc2a3eff58e0ba6372af6351ee,328
496005,70c871f540aa83c59200e2c3f852243e,315
455781,a5968f216aef9bdea15c019e2b872b47,536
518741,c3b563a99ffe1fada8789263679afac9,540
10156739,14a6c1f253f213b027f9f5487dc68982,1197
11306601,da2a68ebfcd1ebe967c94e54ec9051a6,1291
1869039,e45688a6ad1686224582539c724dca36,1446
5744635,2e753d482339ad1c21d067de1d1c0444,930
19806,6e34ae05950dc1553da64897cc0ddad2,970
267311,35cd0c94fa37296107f6fab84d7319f1,53
190977,81042209d041165c9c28c541b03e837f,170
405461,0315b17398f9e5158dc91af511fa8a60,545
110410,1e7326278fe232afa0049508d95b037f,970
6358699,e45688a6ad1686224582539c724dca36,65
12410169,4915b5bc2a3eff58e0ba6372af6351ee,1
376826,e25ae0f467f6d55a768c632fa0234ca6,519
326059,10101b57fbcd6b8616ebe627b76c8292,881
829317,fbba373bda8fe3c2f54e0ddc9a71b93c,509
11887518,7e045551834ea255ee5d76665f632fa6,778
1342507,6137ffc4892841e58eaa86bbdd7dc68a,478
1957176,feaccc1f78aec4eac3650a14cb90ee86,1532
1020172,023e96db9fa2c479bdf2586bad1348e1,970
5718880,4f590b270886e9dbb9d77f6fcd64f4e9,233
13087011,b0326bed27d1edfd536731b23140a3fc,970
331240,7bc33f0d920c7dca4109f878bc0bd9b0,583
10702851,dde363834392a58d297622aa086ba0b1,351
12400896,4915b5bc2a3eff58e0ba6372af6351ee,937
800977,69fedfbb251bc9c8073f7efd55adaa38,959
8189512,7abe2bdd5d53ab93ab67dfd08f070031,402
10051337,14a6c1f253f213b027f9f5487dc68982,1195
987376,867f969907738ee4213c1114438100af,315
9707564,57c6b627bc7a6716a3896e15ad03744e,538
9414743,bd07f838a3c95c82ba8af0be7f06c2a8,1
455387,fdba112b8ccde367d9e64deab15a5886,1607
429299,1b1a11f52e6f716b36c9b2801a2f0567,170
5565811,f3f8ebcc933722a8a96a54fc63c127b3,970
8843017,0864545fb540132e7e96c1112f11cb1c,170
510949,0965844e8e9531e6d38fcbe58a9b70d1,291
2746862,a222895617ad8890384c6da0775f2083,1
130554,132890d5258a11975e5e2756c5f75802,87
11495322,db580375f16e5aed380452beef3e9761,663
14603157,a610b5f12281af2c9f1822583991eecb,170
1142112,0dd3483da577406c67cfadd60ea85677,695
515455,b810900c78a1e38bddbe133f4650ec67,1532
2425229,383c807b089db0e929c3726e7fa7d7c7,27
2684903,97bfe98584fc091104e2b42a03ac29d4,1234
616774,f0d259059a775ecad8932f73a5c77742,315
5923129,12f839a35d1763edc5617f350fa3ed1c,592
220457,1f817a45383ca77bd3789a6bea805e78,1
190371,69fedfbb251bc9c8073f7efd55adaa38,818
12708069,f40926bfcabb91119715c76035ed5473,370
475848,7b03c46a911037c5f41b2be18d184b12,561
3253256,18702759f46044cd8cb05a1cda9dc6d9,209
9671951,6b1c9a0f43277ee331078f38670b0341,566
836262,f7b6443631bc1f0d3d2fec1dd2550b3a,1092
400155,7c82b8763320b3684c3bb31424c7c71c,1
10807575,ebc3fb5d1b1f36f946e5cb1e128166f3,1283
2054880,e9ab76cde89ddf0630857cc128351e05,1478
7869565,4bbf13036799e264c6b5c7f98ca8a701,1
135650,59c995d2620c6d9f4587bc280d8c97a9,957
4452494,60bf81f996e949ebfb43bbb8ae288e64,1056
253796,32fd52198aa01092a6da66801bb8acad,367
118346,97da315c7476d73d2dd100243f8a3759,328
12650574,e45688a6ad1686224582539c724dca36,372
2496764,8ee122c26789ecf36aa02cb4cc2eb12b,447
11146203,a10fe8a1afaff9b0eaad4728611cc3a0,315
4517286,6fef6f4020ebc6031d7d76e6656a1617,1192
823128,732742551cac5cb8c4923092a4137431,1400
6864,3a453266e62b2da698b4e12fe1707964,1
12023829,e0ad891a6bf09341673642b69e8d6327,254
9898322,14a6c1f253f213b027f9f5487dc68982,170
13789182,5f6e7c7dd2f7c6a1683c036a5e000a35,284
1147508,1e5cdbf9eae1d7448a53f8136e62d9ae,65
12413454,4915b5bc2a3eff58e0ba6372af6351ee,992
199277,c1fbc06036f9129172c4df90132cda3a,627
115846,946d60e3effc4998d75a00bacda8b48d,377
864566,0d6b1ecb1f6a8bd57f55577ce1e22c01,170
12306900,e45688a6ad1686224582539c724dca36,53
7886422,4bbf13036799e264c6b5c7f98ca8a701,1532
12681699,ebeda754b524f60fa205b763515cb466,703
2123766,4e722df3ce295980814adedbb21d26b6,170
12418656,4915b5bc2a3eff58e0ba6372af6351ee,509
14862087,b2c86b4a2af6796640818f06f38f9025,1410
114465,246953f0c5ce20876896876067d842c8,18
14882001,83ecded456a4654c2710a6882a2a1250,157
5056429,9cea8b68e3bf4f41bd7f5dcb254ac4d3,744
474837,e35acb9e72f10a763c2df24ef140223c,1768
12420090,4915b5bc2a3eff58e0ba6372af6351ee,1507
14068386,97ba7d6fefaddbe73b7d97bd3e26d908,140
10517517,e45688a6ad1686224582539c724dca36,372
8784838,e45688a6ad1686224582539c724dca36,372
1561847,5e3f62d309b1916a362b5f9ae40fd007,970
8622229,b8d8f7994100f460d2d17b3d7c02efa9,1196
137681,e14b842b1479fdc21a1fad49b994e13b,1
485035,79a14f676889b9feeaa52789bd4a75f2,170
3141197,17e1cd1913dde9ce224c391bc148b52a,315
1133549,a4a5513c6c8da3646e71228352ff8b58,781
13811871,cad441c945b0fb1abdc71dba61b4cda5,1
5366492,f62d9cedd784563190a686d773fdea66,189
2144376,a051ffd8e2a3d2e084b699f4b3812bba,1091
951494,1972a7e1a08ba5fadf737ced16a22635,400
1854957,8b09a9a2800f63a0093ff8a9ff59bdde,1532
8262247,e240538483dc0bd69db38e5fca72d729,170
24653,516efddb688a3975d3eefcb437543ab9,1411
555550,6137ffc4892841e58eaa86bbdd7dc68a,598
432964,ec7e77870a7cc28e710fac094606b40e,14
20232,b008971c2da1c3670951a43367504c2d,1061
8216894,7abe2bdd5d53ab93ab67dfd08f070031,1251
57991,cfabcfff699de93c25d208d0dfece400,257
925768,a610b5f12281af2c9f1822583991eecb,631
12405684,4915b5bc2a3eff58e0ba6372af6351ee,957
8527801,073b4fe8eccde6aebdfb5dee32d9c08f,358
994953,9c92c99e2395ec49020c09a818f3dde4,274
1770898,383c807b089db0e929c3726e7fa7d7c7,1
812811,09a64b3770be0bd711d69f937975d9eb,274
15323,e3e52c9ef18529b63bb8033cdf51d4b7,291
700122,79f9b7cc64fa23df92030041ad669ffd,315
539947,54c20df2c551e9cd503b9e82f4254124,284
8190127,7abe2bdd5d53ab93ab67dfd08f070031,1251
10180865,14a6c1f253f213b027f9f5487dc68982,694
7176989,2e753d482339ad1c21d067de1d1c0444,930
10052456,14a6c1f253f213b027f9f5487dc68982,351
10060154,14a6c1f253f213b027f9f5487dc68982,1
7563529,6b1c9a0f43277ee331078f38670b0341,1107
1007937,383c807b089db0e929c3726e7fa7d7c7,1623
45977,a41d742dedfc28e1e971abca61bcbc0d,721
4469672,c512b685438f41daa7386329a3b8f8d3,170
436787,583102d84f426ee12e88aa1697bad9e2,67
10162841,14a6c1f253f213b027f9f5487dc68982,59
313485,607e86501c6efd7201dfeb567828ed9b,1010
604614,6137ffc4892841e58eaa86bbdd7dc68a,1410
14877764,ac524cf64863ec6878165599bd71f63b,970
1127865,cb5d480c972f64a8d3ed65cc91858e2c,170
5879677,5d256e1e7b238755dc83e0476c608d9e,957
190880,3934451864c0ba5d1e35a7f3993f7223,1438
9780344,e2ae2173ecdf8585ebed118ce0dca75c,1091
2621222,ea7a808e7eccd41465a6b3da691d8706,1
350146,ed4ff8496d50c0e38eb81ece598f6226,249
3064799,cad441c945b0fb1abdc71dba61b4cda5,1
8214766,7abe2bdd5d53ab93ab67dfd08f070031,65
2162112,2d0052d3da773382e1223a8bb34a99a4,1016
2389976,740dd97b1acd2568a4ee8da6a7db02ff,279
450088,ebeda754b524f60fa205b763515cb466,809
17988,0264912b77566953b0adea64b2e22d53,170
849904,7f77feba0a2dffccba8a03440cc3b09a,509
12891645,8ce920bd23d81c1edb59d8ca1086e06b,606
431225,fbba373bda8fe3c2f54e0ddc9a71b93c,170
1887189,e45688a6ad1686224582539c724dca36,1759
12097152,f05c184be4dac73ecd2e9bf371003307,509
8126855,bb86cc887197d953831c504bd35425e5,1
12416688,4915b5bc2a3eff58e0ba6372af6351ee,170
12414249,4915b5bc2a3eff58e0ba6372af6351ee,1764
253180,fdba112b8ccde367d9e64deab15a5886,92
777458,d7aba208b659dac544b75fec44c1811e,280
6267166,4e317363c433c70c2abf097bf5ac8efc,507
385354,418780bd52e63495adb1a612657ef9ab,751
1745474,b0d86da2d5b3aa15b61df214489f7c12,509
10116890,b167cf15f5f8f1b99b1c88863431f453,339
8184169,7abe2bdd5d53ab93ab67dfd08f070031,54
1856793,7c67cee5ca77ac6101450823580bd0ea,346
13231860,a89bdeb41980e5bf6fbff34a94750909,22
4368197,4921318a9b72ea39b1e84d91ba3584d2,235
386825,55e168dea1a8d8f93adbd4e05279e7f3,178
8205350,7abe2bdd5d53ab93ab67dfd08f070031,1272
9631871,b0e37f6db08fdd2384f596f0fae7fa1a,1142
10971645,961aa197d8d08c827e553b90a331bd81,1649
80441,9811b8cfd3b232ba08735313f11825c2,209
4956718,33c8ca34b2cca74339596565d3de5027,170
1034128,2167749c2659a42b4933309413534d30,1740
373666,aa8a5896dcf71043855306b10f4a3600,477
114514,246953f0c5ce20876896876067d842c8,1270
7072891,e45688a6ad1686224582539c724dca36,614
10076372,14a6c1f253f213b027f9f5487dc68982,717
562968,b0aaf20e2d01dd0b94a1da803a585cc6,351
5058622,838fb6c2ab0e73cb2d29ec48c9f1eddb,1331
12418071,4915b5bc2a3eff58e0ba6372af6351ee,170
25140,ca28d72d3bfe70429363827244bb6d81,1532
204733,74a13f3c3cceba7d015e2d865858a2a7,65
10376934,8fcdae1a098e02f93e3e59716a9b6333,1
548388,2114991578e882544c058e81f514ec25,667
1923405,e45688a6ad1686224582539c724dca36,782
43474,dec9b2d546e5a145949a2148e39f0ae6,1
534640,2cbf9fe4a0384440724e93a294e60b73,364
5019322,b0d86da2d5b3aa15b61df214489f7c12,1
14283243,27e8113f1a6039d5ae2f6b4f0e0d56cf,949
6722740,e45688a6ad1686224582539c724dca36,372
10851330,392eb5f7e0064e0a19ac1a0727b79676,65
12622640,4b41a3b69763e34ab5850d5dc7cd4054,996
8266741,d23cfb61568a37b1df4fb355f140203d,1044
14209455,8e5ca057ecca692c409de5b2d91bf16c,558
6855427,cb91f62e5679e91c3520440c017a1ecd,328
12006807,529c9f0f623f9adc7350b0531ad6d5c5,1400
244408,8ad5a44173996da13c6a43bab370c9b3,1
427233,a9f1a2a312aaf9fa2feff6b5e602120d,1085
12420213,4915b5bc2a3eff58e0ba6372af6351ee,950
559140,6137ffc4892841e58eaa86bbdd7dc68a,1
1899744,e45688a6ad1686224582539c724dca36,590
11056806,3791b13df747463b9cefaf9417f76e83,65
11970984,7ad3f4821b7aa69ad5fc304b3693d67e,170
8185505,7abe2bdd5d53ab93ab67dfd08f070031,1
1945266,e45688a6ad1686224582539c724dca36,1340
74833,1598de3d2842f1b95432cfcb13487afe,957
10814280,ebc3fb5d1b1f36f946e5cb1e128166f3,170
124572,31ac70d6b8fca5296dc9458e0c5fb693,1321
713822,fdba112b8ccde367d9e64deab15a5886,1
27305,d7f7fb864aef27cd27a6951649bcd5bf,1688
1121224,Anonymous,291
3789427,207b9ee242aa413fb56035f84f109582,65
10806405,ebc3fb5d1b1f36f946e5cb1e128166f3,509
314803,98096c8cd6a2ae6f500107b99e71e7de,1
29492,63480b333c837777abc7bcfc69b27471,328
2453162,4b2075286de8d3a7f81391ddb20cf8f4,918
11502408,2d40b8bf422536a871014e547d4f58db,93
10784727,ebc3fb5d1b1f36f946e5cb1e128166f3,1022
7930744,fdba112b8ccde367d9e64deab15a5886,1606
9119506,b1a6649c982b9aed0832c74e904cd313,1142
9234683,d293365afe50c98ecf8049bf24a6f5eb,1253
10800330,9203bfc639fa6e1650ee9f1116530b89,170
5806453,4b2075286de8d3a7f81391ddb20cf8f4,1142
159554,aac6c3c825a845ea10f26f418ac89713,1698
54847,0fba99f3f3a1eb97ff607f39da47b6d9,1242
703789,4921318a9b72ea39b1e84d91ba3584d2,478
3942919,5e24754a09c0007de73c00d32d3a79ae,1
400152,7c82b8763320b3684c3bb31424c7c71c,1
81767,81042209d041165c9c28c541b03e837f,1532
14886779,cc1398c7820d3014f5de2f9105e3670b,1283
10361226,8fcdae1a098e02f93e3e59716a9b6333,1
8830603,f058b02249f28d834a8010e2fe092b00,65
10051442,14a6c1f253f213b027f9f5487dc68982,667
331611,f574f365ce835e2a2228f49914e870ce,509
13960212,a89bdeb41980e5bf6fbff34a94750909,578
6426034,383c807b089db0e929c3726e7fa7d7c7,170
1064882,ccb013d24d04d34332e6cd66a8a0bea4,509
12435561,8aebc683d79bcef9c9aa6fa1e8f458e5,874
12401463,4915b5bc2a3eff58e0ba6372af6351ee,1268
2725514,71f36a5e839ff6f6e3dd0d5d4ffe5af0,1749
771548,e03d59e479643e5d4f4ffd9e80a6dc20,170
2436467,569132f9ba899de64203a0ea7bff4af0,188
11596077,054651d47bcd6ee20b3d2dad06ff6fcd,87
1962537,97bfe98584fc091104e2b42a03ac29d4,1268
442666,0246e403a9b8e10c1a75f3ad508faf6c,180
201997,368c916eac5dec8cb6a75620da16f88d,1356
13112583,e03d59e479643e5d4f4ffd9e80a6dc20,208
12405543,4915b5bc2a3eff58e0ba6372af6351ee,315
10162244,14a6c1f253f213b027f9f5487dc68982,288
2433467,97bfe98584fc091104e2b42a03ac29d4,685
8680783,c70f8b81f881fa8bcb7aade58f3c1779,1
10178168,14a6c1f253f213b027f9f5487dc68982,667
5312600,29e8391cb0ed794cd9574c3296201237,584
9627374,5cc2a7b2755a0244f20e52e4885a0831,87
10060871,14a6c1f253f213b027f9f5487dc68982,935
782871,ae4b8f26dd7ef6310592c2754a2613cb,170
4653672,50188ba7307de81ea5257729f8923c3a,509
483141,2167749c2659a42b4933309413534d30,1
1188099,8d54edee6129fbac7c3a4d9421bd846f,721
401129,2167749c2659a42b4933309413534d30,777
1825264,fdba112b8ccde367d9e64deab15a5886,1
1185083,204d852faeecc1c64220cf1a8c248014,291
10782543,bcf90546340dc44f704d265d462900b8,1813
1023256,34c09c9c0b59a96a3b4b805157aad14e,1
878878,1c0cc92b3cf36b0c0822561037b2126a,87
10170872,14a6c1f253f213b027f9f5487dc68982,53
131447,4c4a218db8e569d153acc8a4533c4ed8,328
12339396,bd07f838a3c95c82ba8af0be7f06c2a8,225
7698577,baf27eea53d5ca8c9a12cdab4bc0a63d,1004
107902,68eebbb1adbf4faa7422262cb96a056c,742
5591893,1aecb0b28baa374aa247d5f180339ca3,293
157028,f06e94ad3e6be308a94a0737e1102af3,1284
12404232,4915b5bc2a3eff58e0ba6372af6351ee,1091
243662,3ea688f9ec7d4b4459d68331e5cad7af,1277
12412698,4915b5bc2a3eff58e0ba6372af6351ee,646
1323412,c24f25d7b64ba040043bf79c16601121,130
1453618,f62d9cedd784563190a686d773fdea66,1
4972483,a8fbb29c4974d190a16fff32e7655df9,598
937049,6420c91847290b644e06cd62113da923,449
3047990,0e79241ff3d0b65fdcdd0cfea39ae40e,1497
605692,c35746d680ca33611cbd4be823851836,921
56733,bcae5a502b452e7203c0825b7eb68015,170
845905,1140e5f511783d580fbd9fa80100cdda,87
549892,2d11ce9a2b387964edc4b6a85f40d36f,170
1849162,53c0065f6485ffcbb7caccf237a32099,1419
4533858,4cfbcf805268a9d998b8c19903c04d3f,909
1132180,11774603b2d4bb9e5064e55efca9c5d9,630
5030203,c547eecf23bdee8c0e9d882df1712146,1532
299703,640e5cb0a5710230c25cde79ebadde2f,892
10865595,f545df24df5ec11d740449ed87dadcaf,93
12417561,4915b5bc2a3eff58e0ba6372af6351ee,1795
519393,ea567a6c92b7c208b94f7a38983727c0,699
1887399,e45688a6ad1686224582539c724dca36,184
7667737,359737e6bbd34d876a5a5cd639c13ec0,545
1664,f67b09097f3adfd0884126479296e25f,1816
14706740,ad41f30ee20ace1c69aa162f45202b85,1248
9259445,40ec582d4f1650b983c8fe7feda6c568,351
5048671,a520e076e40f9971fad9d972864e79a8,348
126926,6fdd4ad08e10c9fec9c357c0b3cc52d2,361
4654263,50188ba7307de81ea5257729f8923c3a,1
698410,fdba112b8ccde367d9e64deab15a5886,1606
2325644,05341956d6bc37026bec98416c8e2f7d,209
3838111,91430a90c531fc3d21cda425d748a638,315
351297,b0d86da2d5b3aa15b61df214489f7c12,509
12417054,4915b5bc2a3eff58e0ba6372af6351ee,315
7866664,4bbf13036799e264c6b5c7f98ca8a701,1
10956723,e55a6d2b2d25019ff131a2f350e91a17,1828
1196373,a5272279cc4827b7dda0d5c279ebd6d1,1291
14449101,9d80923c7d9d8de30683fd68cf64146c,170
8233603,52237644003fdbec377c188aa5a857b6,957
13396155,279b3443c245e4b7bb985de02a1ea1b9,957
23540,6137ffc4892841e58eaa86bbdd7dc68a,209
10034549,14a6c1f253f213b027f9f5487dc68982,1330
